"PopName","Area","Sex","Age","AgeInterval","Type","Day","Month","Year","Access","Population","NoteCode1","NoteCode2","NoteCode3","LDB","RefCode"
"ARG",200,"m",0,"1","C",15,5,1991,"O",354450,".",".",".",0,0
"ARG",200,"m",1,"1","C",15,5,1991,"O",308489,".",".",".",0,0
"ARG",200,"m",2,"1","C",15,5,1991,"O",342605,".",".",".",0,0
"ARG",200,"m",3,"1","C",15,5,1991,"O",341300,".",".",".",0,0
"ARG",200,"m",4,"1","C",15,5,1991,"O",349047,".",".",".",0,0
"ARG",200,"m",5,"1","C",15,5,1991,"O",335677,".",".",".",0,0
"ARG",200,"m",6,"1","C",15,5,1991,"O",321514,".",".",".",0,0
"ARG",200,"m",7,"1","C",15,5,1991,"O",323616,".",".",".",0,0
"ARG",200,"m",8,"1","C",15,5,1991,"O",335040,".",".",".",0,0
"ARG",200,"m",9,"1","C",15,5,1991,"O",341667,".",".",".",0,0
"ARG",200,"m",10,"1","C",15,5,1991,"O",339891,".",".",".",0,0
"ARG",200,"m",11,"1","C",15,5,1991,"O",348105,".",".",".",0,0
"ARG",200,"m",12,"1","C",15,5,1991,"O",344042,".",".",".",0,0
"ARG",200,"m",13,"1","C",15,5,1991,"O",332660,".",".",".",0,0
"ARG",200,"m",14,"1","C",15,5,1991,"O",322299,".",".",".",0,0
"ARG",200,"m",15,"1","C",15,5,1991,"O",301924,".",".",".",0,0
"ARG",200,"m",16,"1","C",15,5,1991,"O",300744,".",".",".",0,0
"ARG",200,"m",17,"1","C",15,5,1991,"O",278426,".",".",".",0,0
"ARG",200,"m",18,"1","C",15,5,1991,"O",277618,".",".",".",0,0
"ARG",200,"m",19,"1","C",15,5,1991,"O",258907,".",".",".",0,0
"ARG",200,"m",20,"1","C",15,5,1991,"O",258448,".",".",".",0,0
"ARG",200,"m",21,"1","C",15,5,1991,"O",248732,".",".",".",0,0
"ARG",200,"m",22,"1","C",15,5,1991,"O",238026,".",".",".",0,0
"ARG",200,"m",23,"1","C",15,5,1991,"O",238960,".",".",".",0,0
"ARG",200,"m",24,"1","C",15,5,1991,"O",229669,".",".",".",0,0
"ARG",200,"m",25,"1","C",15,5,1991,"O",229936,".",".",".",0,0
"ARG",200,"m",26,"1","C",15,5,1991,"O",225863,".",".",".",0,0
"ARG",200,"m",27,"1","C",15,5,1991,"O",227430,".",".",".",0,0
"ARG",200,"m",28,"1","C",15,5,1991,"O",234580,".",".",".",0,0
"ARG",200,"m",29,"1","C",15,5,1991,"O",219552,".",".",".",0,0
"ARG",200,"m",30,"1","C",15,5,1991,"O",235655,".",".",".",0,0
"ARG",200,"m",31,"1","C",15,5,1991,"O",211357,".",".",".",0,0
"ARG",200,"m",32,"1","C",15,5,1991,"O",213870,".",".",".",0,0
"ARG",200,"m",33,"1","C",15,5,1991,"O",221264,".",".",".",0,0
"ARG",200,"m",34,"1","C",15,5,1991,"O",211985,".",".",".",0,0
"ARG",200,"m",35,"1","C",15,5,1991,"O",213555,".",".",".",0,0
"ARG",200,"m",36,"1","C",15,5,1991,"O",211195,".",".",".",0,0
"ARG",200,"m",37,"1","C",15,5,1991,"O",205323,".",".",".",0,0
"ARG",200,"m",38,"1","C",15,5,1991,"O",210926,".",".",".",0,0
"ARG",200,"m",39,"1","C",15,5,1991,"O",202203,".",".",".",0,0
"ARG",200,"m",40,"1","C",15,5,1991,"O",214041,".",".",".",0,0
"ARG",200,"m",41,"1","C",15,5,1991,"O",189422,".",".",".",0,0
"ARG",200,"m",42,"1","C",15,5,1991,"O",204426,".",".",".",0,0
"ARG",200,"m",43,"1","C",15,5,1991,"O",193521,".",".",".",0,0
"ARG",200,"m",44,"1","C",15,5,1991,"O",168202,".",".",".",0,0
"ARG",200,"m",45,"1","C",15,5,1991,"O",182702,".",".",".",0,0
"ARG",200,"m",46,"1","C",15,5,1991,"O",175245,".",".",".",0,0
"ARG",200,"m",47,"1","C",15,5,1991,"O",164217,".",".",".",0,0
"ARG",200,"m",48,"1","C",15,5,1991,"O",158341,".",".",".",0,0
"ARG",200,"m",49,"1","C",15,5,1991,"O",151881,".",".",".",0,0
"ARG",200,"m",50,"1","C",15,5,1991,"O",160767,".",".",".",0,0
"ARG",200,"m",51,"1","C",15,5,1991,"O",141344,".",".",".",0,0
"ARG",200,"m",52,"1","C",15,5,1991,"O",144493,".",".",".",0,0
"ARG",200,"m",53,"1","C",15,5,1991,"O",140725,".",".",".",0,0
"ARG",200,"m",54,"1","C",15,5,1991,"O",135302,".",".",".",0,0
"ARG",200,"m",55,"1","C",15,5,1991,"O",132495,".",".",".",0,0
"ARG",200,"m",56,"1","C",15,5,1991,"O",134842,".",".",".",0,0
"ARG",200,"m",57,"1","C",15,5,1991,"O",124537,".",".",".",0,0
"ARG",200,"m",58,"1","C",15,5,1991,"O",129900,".",".",".",0,0
"ARG",200,"m",59,"1","C",15,5,1991,"O",130662,".",".",".",0,0
"ARG",200,"m",60,"1","C",15,5,1991,"O",137483,".",".",".",0,0
"ARG",200,"m",61,"1","C",15,5,1991,"O",113781,".",".",".",0,0
"ARG",200,"m",62,"1","C",15,5,1991,"O",122489,".",".",".",0,0
"ARG",200,"m",63,"1","C",15,5,1991,"O",117821,".",".",".",0,0
"ARG",200,"m",64,"1","C",15,5,1991,"O",110132,".",".",".",0,0
"ARG",200,"m",65,"1","C",15,5,1991,"O",113329,".",".",".",0,0
"ARG",200,"m",66,"1","C",15,5,1991,"O",98464,".",".",".",0,0
"ARG",200,"m",67,"1","C",15,5,1991,"O",96491,".",".",".",0,0
"ARG",200,"m",68,"1","C",15,5,1991,"O",91444,".",".",".",0,0
"ARG",200,"m",69,"1","C",15,5,1991,"O",81834,".",".",".",0,0
"ARG",200,"m",70,"1","C",15,5,1991,"O",83011,".",".",".",0,0
"ARG",200,"m",71,"1","C",15,5,1991,"O",65716,".",".",".",0,0
"ARG",200,"m",72,"1","C",15,5,1991,"O",63941,".",".",".",0,0
"ARG",200,"m",73,"1","C",15,5,1991,"O",58347,".",".",".",0,0
"ARG",200,"m",74,"1","C",15,5,1991,"O",53704,".",".",".",0,0
"ARG",200,"m",75,"1","C",15,5,1991,"O",53693,".",".",".",0,0
"ARG",200,"m",76,"1","C",15,5,1991,"O",48887,".",".",".",0,0
"ARG",200,"m",77,"1","C",15,5,1991,"O",43404,".",".",".",0,0
"ARG",200,"m",78,"1","C",15,5,1991,"O",42035,".",".",".",0,0
"ARG",200,"m",79,"1","C",15,5,1991,"O",34774,".",".",".",0,0
"ARG",200,"m",80,"1","C",15,5,1991,"O",33136,".",".",".",0,0
"ARG",200,"m",81,"1","C",15,5,1991,"O",25516,".",".",".",0,0
"ARG",200,"m",82,"1","C",15,5,1991,"O",23449,".",".",".",0,0
"ARG",200,"m",83,"1","C",15,5,1991,"O",20417,".",".",".",0,0
"ARG",200,"m",84,"1","C",15,5,1991,"O",16545,".",".",".",0,0
"ARG",200,"m",85,"1","C",15,5,1991,"O",14344,".",".",".",0,0
"ARG",200,"m",86,"1","C",15,5,1991,"O",11983,".",".",".",0,0
"ARG",200,"m",87,"1","C",15,5,1991,"O",9490,".",".",".",0,0
"ARG",200,"m",88,"1","C",15,5,1991,"O",6933,".",".",".",0,0
"ARG",200,"m",89,"1","C",15,5,1991,"O",5457,".",".",".",0,0
"ARG",200,"m",90,"1","C",15,5,1991,"O",4237,".",".",".",0,0
"ARG",200,"m",91,"1","C",15,5,1991,"O",3283,".",".",".",0,0
"ARG",200,"m",92,"1","C",15,5,1991,"O",2100,".",".",".",0,0
"ARG",200,"m",93,"1","C",15,5,1991,"O",2157,".",".",".",0,0
"ARG",200,"m",94,"1","C",15,5,1991,"O",1292,".",".",".",0,0
"ARG",200,"m",95,"1","C",15,5,1991,"O",924,".",".",".",0,0
"ARG",200,"m",96,"1","C",15,5,1991,"O",649,".",".",".",0,0
"ARG",200,"m",97,"1","C",15,5,1991,"O",371,".",".",".",0,0
"ARG",200,"m",98,"1","C",15,5,1991,"O",254,".",".",".",0,0
"ARG",200,"m",99,"+","C",15,5,1991,"O",1048,".",".",".",0,0
"ARG",200,"m",0,"1","C",17,11,2001,"O",344826,".",".",".",0,0
"ARG",200,"m",1,"1","C",17,11,2001,"O",319207,".",".",".",0,0
"ARG",200,"m",2,"1","C",17,11,2001,"O",352158,".",".",".",0,0
"ARG",200,"m",3,"1","C",17,11,2001,"O",340454,".",".",".",0,0
"ARG",200,"m",4,"1","C",17,11,2001,"O",346545,".",".",".",0,0
"ARG",200,"m",5,"1","C",17,11,2001,"O",362914,".",".",".",0,0
"ARG",200,"m",6,"1","C",17,11,2001,"O",349887,".",".",".",0,0
"ARG",200,"m",7,"1","C",17,11,2001,"O",347656,".",".",".",0,0
"ARG",200,"m",8,"1","C",17,11,2001,"O",348773,".",".",".",0,0
"ARG",200,"m",9,"1","C",17,11,2001,"O",351429,".",".",".",0,0
"ARG",200,"m",10,"1","C",17,11,2001,"O",368169,".",".",".",0,0
"ARG",200,"m",11,"1","C",17,11,2001,"O",353021,".",".",".",0,0
"ARG",200,"m",12,"1","C",17,11,2001,"O",339512,".",".",".",0,0
"ARG",200,"m",13,"1","C",17,11,2001,"O",339356,".",".",".",0,0
"ARG",200,"m",14,"1","C",17,11,2001,"O",338686,".",".",".",0,0
"ARG",200,"m",15,"1","C",17,11,2001,"O",334642,".",".",".",0,0
"ARG",200,"m",16,"1","C",17,11,2001,"O",324390,".",".",".",0,0
"ARG",200,"m",17,"1","C",17,11,2001,"O",314141,".",".",".",0,0
"ARG",200,"m",18,"1","C",17,11,2001,"O",317480,".",".",".",0,0
"ARG",200,"m",19,"1","C",17,11,2001,"O",322377,".",".",".",0,0
"ARG",200,"m",20,"1","C",17,11,2001,"O",323318,".",".",".",0,0
"ARG",200,"m",21,"1","C",17,11,2001,"O",332038,".",".",".",0,0
"ARG",200,"m",22,"1","C",17,11,2001,"O",322919,".",".",".",0,0
"ARG",200,"m",23,"1","C",17,11,2001,"O",316521,".",".",".",0,0
"ARG",200,"m",24,"1","C",17,11,2001,"O",303143,".",".",".",0,0
"ARG",200,"m",25,"1","C",17,11,2001,"O",287565,".",".",".",0,0
"ARG",200,"m",26,"1","C",17,11,2001,"O",273684,".",".",".",0,0
"ARG",200,"m",27,"1","C",17,11,2001,"O",265637,".",".",".",0,0
"ARG",200,"m",28,"1","C",17,11,2001,"O",259598,".",".",".",0,0
"ARG",200,"m",29,"1","C",17,11,2001,"O",243009,".",".",".",0,0
"ARG",200,"m",30,"1","C",17,11,2001,"O",260002,".",".",".",0,0
"ARG",200,"m",31,"1","C",17,11,2001,"O",235663,".",".",".",0,0
"ARG",200,"m",32,"1","C",17,11,2001,"O",228823,".",".",".",0,0
"ARG",200,"m",33,"1","C",17,11,2001,"O",224125,".",".",".",0,0
"ARG",200,"m",34,"1","C",17,11,2001,"O",211085,".",".",".",0,0
"ARG",200,"m",35,"1","C",17,11,2001,"O",217803,".",".",".",0,0
"ARG",200,"m",36,"1","C",17,11,2001,"O",221158,".",".",".",0,0
"ARG",200,"m",37,"1","C",17,11,2001,"O",213650,".",".",".",0,0
"ARG",200,"m",38,"1","C",17,11,2001,"O",223362,".",".",".",0,0
"ARG",200,"m",39,"1","C",17,11,2001,"O",210627,".",".",".",0,0
"ARG",200,"m",40,"1","C",17,11,2001,"O",219233,".",".",".",0,0
"ARG",200,"m",41,"1","C",17,11,2001,"O",210658,".",".",".",0,0
"ARG",200,"m",42,"1","C",17,11,2001,"O",216925,".",".",".",0,0
"ARG",200,"m",43,"1","C",17,11,2001,"O",206177,".",".",".",0,0
"ARG",200,"m",44,"1","C",17,11,2001,"O",190154,".",".",".",0,0
"ARG",200,"m",45,"1","C",17,11,2001,"O",201986,".",".",".",0,0
"ARG",200,"m",46,"1","C",17,11,2001,"O",193430,".",".",".",0,0
"ARG",200,"m",47,"1","C",17,11,2001,"O",190742,".",".",".",0,0
"ARG",200,"m",48,"1","C",17,11,2001,"O",192752,".",".",".",0,0
"ARG",200,"m",49,"1","C",17,11,2001,"O",180225,".",".",".",0,0
"ARG",200,"m",50,"1","C",17,11,2001,"O",195099,".",".",".",0,0
"ARG",200,"m",51,"1","C",17,11,2001,"O",182626,".",".",".",0,0
"ARG",200,"m",52,"1","C",17,11,2001,"O",181861,".",".",".",0,0
"ARG",200,"m",53,"1","C",17,11,2001,"O",174621,".",".",".",0,0
"ARG",200,"m",54,"1","C",17,11,2001,"O",160920,".",".",".",0,0
"ARG",200,"m",55,"1","C",17,11,2001,"O",150873,".",".",".",0,0
"ARG",200,"m",56,"1","C",17,11,2001,"O",163006,".",".",".",0,0
"ARG",200,"m",57,"1","C",17,11,2001,"O",142831,".",".",".",0,0
"ARG",200,"m",58,"1","C",17,11,2001,"O",137108,".",".",".",0,0
"ARG",200,"m",59,"1","C",17,11,2001,"O",124341,".",".",".",0,0
"ARG",200,"m",60,"1","C",17,11,2001,"O",133558,".",".",".",0,0
"ARG",200,"m",61,"1","C",17,11,2001,"O",120753,".",".",".",0,0
"ARG",200,"m",62,"1","C",17,11,2001,"O",119317,".",".",".",0,0
"ARG",200,"m",63,"1","C",17,11,2001,"O",114768,".",".",".",0,0
"ARG",200,"m",64,"1","C",17,11,2001,"O",108863,".",".",".",0,0
"ARG",200,"m",65,"1","C",17,11,2001,"O",114379,".",".",".",0,0
"ARG",200,"m",66,"1","C",17,11,2001,"O",100599,".",".",".",0,0
"ARG",200,"m",67,"1","C",17,11,2001,"O",97850,".",".",".",0,0
"ARG",200,"m",68,"1","C",17,11,2001,"O",94987,".",".",".",0,0
"ARG",200,"m",69,"1","C",17,11,2001,"O",91729,".",".",".",0,0
"ARG",200,"m",70,"1","C",17,11,2001,"O",97269,".",".",".",0,0
"ARG",200,"m",71,"1","C",17,11,2001,"O",88257,".",".",".",0,0
"ARG",200,"m",72,"1","C",17,11,2001,"O",84982,".",".",".",0,0
"ARG",200,"m",73,"1","C",17,11,2001,"O",78970,".",".",".",0,0
"ARG",200,"m",74,"1","C",17,11,2001,"O",72948,".",".",".",0,0
"ARG",200,"m",75,"1","C",17,11,2001,"O",70022,".",".",".",0,0
"ARG",200,"m",76,"1","C",17,11,2001,"O",64035,".",".",".",0,0
"ARG",200,"m",77,"1","C",17,11,2001,"O",55836,".",".",".",0,0
"ARG",200,"m",78,"1","C",17,11,2001,"O",54311,".",".",".",0,0
"ARG",200,"m",79,"1","C",17,11,2001,"O",44851,".",".",".",0,0
"ARG",200,"m",80,"1","C",17,11,2001,"O",41819,".",".",".",0,0
"ARG",200,"m",81,"1","C",17,11,2001,"O",34567,".",".",".",0,0
"ARG",200,"m",82,"1","C",17,11,2001,"O",29690,".",".",".",0,0
"ARG",200,"m",83,"1","C",17,11,2001,"O",24842,".",".",".",0,0
"ARG",200,"m",84,"1","C",17,11,2001,"O",21337,".",".",".",0,0
"ARG",200,"m",85,"1","C",17,11,2001,"O",18603,".",".",".",0,0
"ARG",200,"m",86,"1","C",17,11,2001,"O",16264,".",".",".",0,0
"ARG",200,"m",87,"1","C",17,11,2001,"O",13882,".",".",".",0,0
"ARG",200,"m",88,"1","C",17,11,2001,"O",10866,".",".",".",0,0
"ARG",200,"m",89,"1","C",17,11,2001,"O",8808,".",".",".",0,0
"ARG",200,"m",90,"1","C",17,11,2001,"O",6919,".",".",".",0,0
"ARG",200,"m",91,"1","C",17,11,2001,"O",4913,".",".",".",0,0
"ARG",200,"m",92,"1","C",17,11,2001,"O",4032,".",".",".",0,0
"ARG",200,"m",93,"1","C",17,11,2001,"O",2837,".",".",".",0,0
"ARG",200,"m",94,"1","C",17,11,2001,"O",2057,".",".",".",0,0
"ARG",200,"m",95,"1","C",17,11,2001,"O",1433,".",".",".",0,0
"ARG",200,"m",96,"1","C",17,11,2001,"O",1034,".",".",".",0,0
"ARG",200,"m",97,"1","C",17,11,2001,"O",717,".",".",".",0,0
"ARG",200,"m",98,"1","C",17,11,2001,"O",454,".",".",".",0,0
"ARG",200,"m",99,"1","C",17,11,2001,"O",446,".",".",".",0,0
"ARG",200,"m",100,"+","C",17,11,2001,"O",347,".",".",".",0,0
"ARG",200,"m",0,"1","C",27,10,2010,"O",349040,".",".",".",0,0
"ARG",200,"m",1,"1","C",27,10,2010,"O",341082,".",".",".",0,0
"ARG",200,"m",2,"1","C",27,10,2010,"O",342283,".",".",".",0,0
"ARG",200,"m",3,"1","C",27,10,2010,"O",329846,".",".",".",0,0
"ARG",200,"m",4,"1","C",27,10,2010,"O",335721,".",".",".",0,0
"ARG",200,"m",5,"1","C",27,10,2010,"O",343450,".",".",".",0,0
"ARG",200,"m",6,"1","C",27,10,2010,"O",344980,".",".",".",0,0
"ARG",200,"m",7,"1","C",27,10,2010,"O",343350,".",".",".",0,0
"ARG",200,"m",8,"1","C",27,10,2010,"O",341649,".",".",".",0,0
"ARG",200,"m",9,"1","C",27,10,2010,"O",344323,".",".",".",0,0
"ARG",200,"m",10,"1","C",27,10,2010,"O",360737,".",".",".",0,0
"ARG",200,"m",11,"1","C",27,10,2010,"O",350484,".",".",".",0,0
"ARG",200,"m",12,"1","C",27,10,2010,"O",351253,".",".",".",0,0
"ARG",200,"m",13,"1","C",27,10,2010,"O",342560,".",".",".",0,0
"ARG",200,"m",14,"1","C",27,10,2010,"O",374338,".",".",".",0,0
"ARG",200,"m",15,"1","C",27,10,2010,"O",362748,".",".",".",0,0
"ARG",200,"m",16,"1","C",27,10,2010,"O",353088,".",".",".",0,0
"ARG",200,"m",17,"1","C",27,10,2010,"O",350634,".",".",".",0,0
"ARG",200,"m",18,"1","C",27,10,2010,"O",359286,".",".",".",0,0
"ARG",200,"m",19,"1","C",27,10,2010,"O",359305,".",".",".",0,0
"ARG",200,"m",20,"1","C",27,10,2010,"O",349212,".",".",".",0,0
"ARG",200,"m",21,"1","C",27,10,2010,"O",325664,".",".",".",0,0
"ARG",200,"m",22,"1","C",27,10,2010,"O",324165,".",".",".",0,0
"ARG",200,"m",23,"1","C",27,10,2010,"O",323799,".",".",".",0,0
"ARG",200,"m",24,"1","C",27,10,2010,"O",325616,".",".",".",0,0
"ARG",200,"m",25,"1","C",27,10,2010,"O",311955,".",".",".",0,0
"ARG",200,"m",26,"1","C",27,10,2010,"O",302205,".",".",".",0,0
"ARG",200,"m",27,"1","C",27,10,2010,"O",303535,".",".",".",0,0
"ARG",200,"m",28,"1","C",27,10,2010,"O",321564,".",".",".",0,0
"ARG",200,"m",29,"1","C",27,10,2010,"O",312847,".",".",".",0,0
"ARG",200,"m",30,"1","C",27,10,2010,"O",328197,".",".",".",0,0
"ARG",200,"m",31,"1","C",27,10,2010,"O",312003,".",".",".",0,0
"ARG",200,"m",32,"1","C",27,10,2010,"O",302446,".",".",".",0,0
"ARG",200,"m",33,"1","C",27,10,2010,"O",299524,".",".",".",0,0
"ARG",200,"m",34,"1","C",27,10,2010,"O",281172,".",".",".",0,0
"ARG",200,"m",35,"1","C",27,10,2010,"O",282604,".",".",".",0,0
"ARG",200,"m",36,"1","C",27,10,2010,"O",262693,".",".",".",0,0
"ARG",200,"m",37,"1","C",27,10,2010,"O",259598,".",".",".",0,0
"ARG",200,"m",38,"1","C",27,10,2010,"O",256537,".",".",".",0,0
"ARG",200,"m",39,"1","C",27,10,2010,"O",250096,".",".",".",0,0
"ARG",200,"m",40,"1","C",27,10,2010,"O",248912,".",".",".",0,0
"ARG",200,"m",41,"1","C",27,10,2010,"O",228038,".",".",".",0,0
"ARG",200,"m",42,"1","C",27,10,2010,"O",222817,".",".",".",0,0
"ARG",200,"m",43,"1","C",27,10,2010,"O",213101,".",".",".",0,0
"ARG",200,"m",44,"1","C",27,10,2010,"O",213019,".",".",".",0,0
"ARG",200,"m",45,"1","C",27,10,2010,"O",220704,".",".",".",0,0
"ARG",200,"m",46,"1","C",27,10,2010,"O",215428,".",".",".",0,0
"ARG",200,"m",47,"1","C",27,10,2010,"O",215468,".",".",".",0,0
"ARG",200,"m",48,"1","C",27,10,2010,"O",211989,".",".",".",0,0
