ARG,  Exposures (Lexis triangle)	Last modified: 04 ago. 2019; MPv5 (May07)

 Year   Age   Cohort      Female        Male       Total
 2000   67      1933    66079.19    53726.86   119806.04
 2000   67      1932    65639.30    53071.33   118710.62
 2000   68      1932    64930.35    51943.93   116874.28
 2000   68      1931    64413.38    51197.39   115610.77
 2000   69      1931    63676.12    50037.70   113713.81
 2000   69      1930    63076.89    49319.19   112396.07
 2000   70      1930    62291.62    48088.66   110380.28
 2000   70      1929    61597.99    47360.01   108958.00
 2000   71      1929    60737.52    45994.54   106732.06
 2000   71      1928    59939.56    45127.35   105066.91
 2000   72      1928    58975.38    43735.49   102710.86
 2000   72      1927    57968.61    42686.81   100655.42
 2000   73      1927    56943.81    41290.46    98234.27
 2000   73      1926    55645.53    40076.41    95721.93
 2000   74      1926    54596.16    38659.70    93255.86
 2000   74      1925    53006.47    37204.00    90210.47
 2000   75      1925    51905.20    35792.10    87697.29
 2000   75      1924    50011.94    34102.96    84114.89
 2000   76      1924    48849.49    32683.64    81533.13
 2000   76      1923    46616.66    30731.97    77348.63
 2000   77      1923    45389.98    29282.05    74672.03
 2000   77      1922    42840.21    27147.35    69987.56
 2000   78      1922    41498.67    25619.65    67118.32
 2000   78      1921    38788.56    23896.49    62685.05
 2000   79      1921    37264.63    22361.59    59626.23
 2000   79      1920    33643.89    20843.13    54487.03
 2000   80      1920    33371.91    20132.77    53504.68
 2000   80      1919    31593.59    18503.26    50096.85
 2000   81      1919    30300.25    17335.26    47635.51
 2000   81      1918    28288.30    15793.65    44081.95
 2000   82      1918    27015.30    14713.32    41728.62
 2000   82      1917    25913.46    13749.07    39662.53
 2000   83      1917    24627.13    12716.73    37343.86
 2000   83      1916    24168.79    12234.92    36403.72
 2000   84      1916    22841.13    11225.59    34066.71
 2000   84      1915    22611.51    10999.20    33610.71
 2000   85      1915    21256.85    10010.20    31267.05
 2000   85      1914    20765.21     9727.93    30493.14
 2000   86      1914    19386.54     8784.26    28170.81
 2000   86      1913    18404.23     8220.52    26624.75
 2000   87      1913    17036.56     7369.52    24406.08
 2000   87      1912    15755.38     6803.25    22558.64
 2000   88      1912    14471.05     6063.92    20534.97
 2000   88      1911    13074.26     5490.86    18565.12
 2000   89      1911    11898.26     4829.86    16728.12
 2000   89      1910    10673.81     4226.42    14900.23
 2000   90      1910     9620.14     3657.42    13277.56
 2000   90      1909     8481.18     3224.52    11705.70
 2000   91      1909     7545.18     2759.19    10304.37
 2000   91      1908     6535.69     2439.20     8974.89
 2000   92      1908     5733.36     2066.20     7799.55
 2000   92      1907     5010.02     1749.10     6759.12
 2000   93      1907     4361.02     1459.10     5820.12
 2000   93      1906     3674.52     1257.36     4931.87
 2000   94      1906     3153.85     1027.69     4181.54
 2000   94      1905     2664.77      901.67     3566.44
 2000   95      1905     2244.43      735.01     2979.44
 2000   95      1904     1995.52      630.17     2625.69
 2000   96      1904     1655.86      510.84     2166.69
 2000   96      1903     1380.82      411.06     1791.87
 2000   97      1903     1128.82      322.72     1451.54
 2000   97      1902      906.41      271.71     1178.13
 2000   98      1902      736.08      208.71      944.79
 2000   98      1901      589.33      184.46      773.79
 2000   99      1901      463.66      135.13      598.79
 2000   99      1900      394.67      117.67      512.34
 2000   100     1900      304.14       81.20      385.34
 2000   100     1899      223.39       64.01      287.39
 2000   101     1899      165.20       42.54      207.74
 2000   101     1898      121.53       36.47      158.00
 2000   102     1898       87.68       23.28      110.96
 2000   102     1897       77.16       23.09      100.25
 2000   103     1897       54.24       14.09       68.33
 2000   103     1896       44.70       13.10       57.80
 2000   104     1896       30.60        7.55       38.14
 2000   104     1895       23.41        7.01       30.42
 2000   105     1895       15.54        3.83       19.36
 2000   105     1894       11.95        3.51       15.47
 2000   106     1894        7.67        1.72        9.39
 2000   106     1893        6.03        1.68        7.71
 2000   107     1893        3.71        0.64        4.36
 2000   107     1892        2.90        0.82        3.73
 2000   108     1892        1.69        0.25        1.93
 2000   108     1891        1.17        0.38        1.55
 2000   109     1891        0.54        0.07        0.61
 2000   109     1890        0.37        0.09        0.47
 2000   110+       .        0.15        0.00        0.15
 2001    0      2001   164613.50   173915.50   338529.00
 2001    0      2000   167198.22   174796.72   341994.95
 2001    1      2000   166905.22   174449.39   341354.61
 2001    1      1999   166943.70   173619.91   340563.61
 2001    2      1999   166852.70   173511.58   340364.28
 2001    2      1998   168237.01   174572.59   342809.60
 2001    3      1998   168174.67   174500.26   342674.93
 2001    3      1997   169620.40   175835.85   345456.25
 2001    4      1997   169583.06   175783.52   345366.58
 2001    4      1996   169887.30   175966.39   345853.69
 2001    5      1996   169856.97   175922.05   345779.02
 2001    5      1995   169984.42   175986.12   345970.53
 2001    6      1995   169955.42   175947.45   345902.86
 2001    6      1994   170433.17   176398.55   346831.72
 2001    7      1994   170406.17   176365.22   346771.39
 2001    7      1993   170181.82   176101.63   346283.45
 2001    8      1993   170154.82   176068.63   346223.45
 2001    8      1992   169931.29   175816.84   345748.14
 2001    9      1992   169904.96   175782.51   345687.47
 2001    9      1991   169538.74   175371.24   344909.98
 2001   10      1991   169511.40   175339.91   344851.31
 2001   10      1990   168996.85   174673.58   343670.43
 2001   11      1990   168970.18   174642.58   343612.76
 2001   11      1989   168349.47   173893.34   342242.81
 2001   12      1989   168324.47   173857.67   342182.14
 2001   12      1988   166802.92   172219.58   339022.49
 2001   13      1988   166775.92   172176.58   338952.49
 2001   13      1987   165020.55   170249.57   335270.11
 2001   14      1987   164990.21   170197.57   335187.78
 2001   14      1986   163143.25   168152.26   331295.51
 2001   15      1986   163106.25   168083.93   331190.18
 2001   15      1985   161018.91   165798.88   326817.80
 2001   16      1985   160972.25   165706.55   326678.80
 2001   16      1984   159394.88   163920.73   323315.61
 2001   17      1984   159344.22   163804.73   323148.94
 2001   17      1983   159616.89   163841.21   323458.10
 2001   18      1983   159566.89   163694.55   323261.43
 2001   18      1982   161589.43   165461.92   327051.35
 2001   19      1982   161533.09   165297.92   326831.02
 2001   19      1981   163976.92   167471.26   331448.18
 2001   20      1981   163917.92   167298.93   331216.84
 2001   20      1980   166255.17   169367.46   335622.63
 2001   21      1980   166201.17   169192.46   335393.63
 2001   21      1979   167552.83   170287.52   337840.35
 2001   22      1979   167498.83   170105.85   337604.68
 2001   22      1978   165960.22   168361.30   334321.51
 2001   23      1978   165905.22   168177.63   334082.85
 2001   23      1977   161336.04   163441.19   324777.23
 2001   24      1977   161279.38   163272.53   324551.90
 2001   24      1976   155563.76   157396.54   312960.30
 2001   25      1976   155508.09   157231.21   312739.30
 2001   25      1975   149816.79   151365.99   301182.79
 2001   26      1975   149759.13   151208.33   300967.45
 2001   26      1974   144196.62   145474.26   289670.88
 2001   27      1974   144136.29   145327.26   289463.55
 2001   27      1973   139253.45   140322.46   279575.91
 2001   28      1973   139194.45   140172.79   279367.24
 2001   28      1972   135183.78   136091.70   271275.48
 2001   29      1972   135124.45   135940.03   271064.48
 2001   29      1971   131431.96   132184.78   263616.74
 2001   30      1971   131364.63   132023.78   263388.41
 2001   30      1970   127554.05   128127.75   255681.80
 2001   31      1970   127482.05   127960.75   255442.80
 2001   31      1969   123998.66   124375.15   248373.81
 2001   32      1969   123930.66   124215.15   248145.81
 2001   32      1968   121396.31   121572.99   242969.30
 2001   33      1968   121325.98   121422.66   242748.63
 2001   33      1967   119767.17   119732.46   239499.63
 2001   34      1967   119688.50   119586.46   239274.96
 2001   34      1966   118592.84   118346.25   236939.09
 2001   35      1966   118513.17   118184.92   236698.09
 2001   35      1965   117566.61   117131.23   234697.84
 2001   36      1965   117483.61   116963.90   234447.51
 2001   36      1964   116673.99   115932.03   232606.02
 2001   37      1964   116580.66   115763.70   232344.36
 2001   37      1963   115784.80   114389.44   230174.23
 2001   38      1963   115678.46   114204.44   229882.90
 2001   38      1962   114839.62   112435.45   227275.07
 2001   39      1962   114729.96   112249.45   226979.41
 2001   39      1961   113927.01   110400.26   224327.27
 2001   40      1961   113815.01   110210.93   224025.93
 2001   40      1960   113099.80   108455.89   221555.69
 2001   41      1960   112983.13   108255.55   221238.69
 2001   41      1959   112272.85   106668.43   218941.29
 2001   42      1959   112147.52   106453.10   218600.62
 2001   42      1958   111359.36   105265.25   216624.62
 2001   43      1958   111217.03   105029.25   216246.28
 2001   43      1957   110320.99   104239.68   214560.67
 2001   44      1957   110158.66   103975.68   214134.34
 2001   44      1956   109193.09   103325.79   212518.88
 2001   45      1956   109017.42   103028.45   212045.88
 2001   45      1955   108022.20   102367.48   210389.68
 2001   46      1955   107832.53   102054.48   209887.02
 2001   46      1954   106686.14   101228.06   207914.20
 2001   47      1954   106486.47   100895.06   207381.53
 2001   47      1953   104983.75    99613.88   204597.64
 2001   48      1953   104778.09    99249.55   204027.64
 2001   48      1952   102912.49    97483.98   200396.47
 2001   49      1952   102689.49    97083.31   199772.80
 2001   49      1951   100659.92    95136.46   195796.38
 2001   50      1951   100418.92    94679.46   195098.38
 2001   50      1950    98366.63    92758.12   191124.75
 2001   51      1950    98117.63    92277.12   190394.75
 2001   51      1949    95989.84    90296.20   186286.05
 2001   52      1949    95723.84    89809.20   185533.05
 2001   52      1948    93479.54    87763.93   181243.47
 2001   53      1948    93178.87    87237.93   180416.80
 2001   53      1947    90851.57    85169.61   176021.19
 2001   54      1947    90538.91    84611.61   175150.52
 2001   54      1946    88175.11    82524.23   170699.34
 2001   55      1946    87872.11    81930.57   169802.67
 2001   55      1945    85500.76    79848.14   165348.90
 2001   56      1945    85181.76    79198.48   164380.23
 2001   56      1944    82925.09    77187.05   160112.14
 2001   57      1944    82581.09    76494.39   159075.48
 2001   57      1943    80604.05    74573.19   155177.23
 2001   58      1943    80246.38    73867.86   154114.23
 2001   58      1942    78575.78    72026.05   150601.83
 2001   59      1942    78202.11    71322.05   149524.16
 2001   59      1941    76684.72    69537.65   146222.37
 2001   60      1941    76288.72    68781.65   145070.37
 2001   60      1940    74817.02    67060.43   141877.46
 2001   61      1940    74391.69    66229.77   140621.46
 2001   61      1939    73073.52    64667.58   137741.10
 2001   62      1939    72636.19    63800.58   136436.77
 2001   62      1938    71587.33    62510.01   134097.34
 2001   63      1938    71136.33    61628.67   132765.01
 2001   63      1937    70355.86    60574.48   130930.34
 2001   64      1937    69872.53    59675.81   129548.34
 2001   64      1936    69218.88    58736.27   127955.15
 2001   65      1936    68703.21    57782.94   126486.15
 2001   65      1935    68074.95    56892.42   124967.37
 2001   66      1935    67509.28    55876.75   123386.04
 2001   66      1934    66928.94    55041.92   121970.86
 2001   67      1934    66339.28    53996.59   120335.86
 2001   67      1933    65774.69    53201.53   118976.21
 2001   68      1933    65153.02    52080.53   117233.54
 2001   68      1932    64599.01    51349.26   115948.28
 2001   69      1932    63913.01    50130.93   114043.94
 2001   69      1931    63321.28    49429.36   112750.65
 2001   70      1931    62578.95    48135.36   110714.31
 2001   70      1930    61900.79    47426.99   109327.78
 2001   71      1930    61083.79    46090.33   107174.12
 2001   71      1929    60316.35    45320.54   105636.89
 2001   72      1929    59435.35    43950.87   103386.22
 2001   72      1928    58521.38    43064.65   101586.03
 2001   73      1928    57574.71    41682.65    99257.36
 2001   73      1927    56462.48    40615.12    97077.60
 2001   74      1927    55439.15    39231.12    94670.27
 2001   74      1926    54085.66    37969.86    92055.52
 2001   75      1926    53013.33    36568.20    89581.52
 2001   75      1925    51365.86    35096.43    86462.29
 2001   76      1925    50249.53    33669.43    83918.96
 2001   76      1924    48289.99    31979.48    80269.47
 2001   77      1924    47119.99    30560.81    77680.80
 2001   77      1923    44809.15    28585.38    73394.53
 2001   78      1923    43593.15    27180.38    70773.53
 2001   78      1922    40901.67    24921.32    65822.99
 2001   79      1922    39631.00    23523.99    63154.99
 2001   79      1921    36626.80    21687.43    58314.23
 2001   80      1921    33664.03    20454.53    54118.57
 2001   80      1920    32714.07    19500.61    52214.68
 2001   81      1920    31373.74    18187.61    49561.35
 2001   81      1919    29644.92    16732.93    46377.85
 2001   82      1919    28289.25    15507.59    43796.84
 2001   82      1918    26360.80    14165.99    40526.78
 2001   83      1918    24989.47    13077.32    38066.79
 2001   83      1917    23958.80    12205.40    36164.19
 2001   84      1917    22586.46    11195.73    33782.19
 2001   84      1916    22164.46    10728.76    32893.21
 2001   85      1916    20789.79     9752.09    30541.88
 2001   85      1915    20573.51     9525.53    30099.05
 2001   86      1915    19159.85     8574.87    27734.71
 2001   86      1914    18681.38     8323.59    27004.97
 2001   87      1914    17272.04     7416.26    24688.31
 2001   87      1913    16356.90     6952.35    23309.25
 2001   88      1913    14988.23     6156.68    21144.91
 2001   88      1912    13828.72     5711.42    19540.13
 2001   89      1912    12541.72     5016.75    17558.47
 2001   89      1911    11313.43     4505.52    15818.95
 2001   90      1911    10136.10     3896.19    14032.29
 2001   90      1910     9093.64     3389.25    12482.89
 2001   91      1910     8051.98     2890.58    10942.56
 2001   91      1909     7084.35     2541.86     9626.20
 2001   92      1909     6201.35     2142.86     8344.20
 2001   92      1908     5349.69     1893.70     7243.39
 2001   93      1908     4614.69     1582.03     6196.72
 2001   93      1907     4051.52     1326.93     5378.45
 2001   94      1907     3454.85     1083.93     4538.78
 2001   94      1906     2903.69      920.86     3824.54
 2001   95      1906     2434.35      734.86     3169.21
 2001   95      1905     2047.10      662.01     2709.11
 2001   96      1905     1679.10      526.34     2205.44
 2001   96      1904     1496.69      455.00     1951.69
 2001   97      1904     1210.36      361.34     1571.69
 2001   97      1903     1015.15      285.22     1300.37
 2001   98      1903      803.82      222.22     1026.04
 2001   98      1902      657.08      181.88      838.96
 2001   99      1902      502.41      132.88      635.29
 2001   99      1901      402.66      112.13      514.79
 2001   100     1901      304.28       79.34      383.63
 2001   100     1900      263.71       67.84      331.55
 2001   101     1900      197.17       49.53      246.70
 2001   101     1899      141.63       34.95      176.58
 2001   102     1899      103.73       25.04      128.77
 2001   102     1898       74.27       18.78       93.05
 2001   103     1898       53.25       13.18       66.43
 2001   103     1897       45.37       11.11       56.48
 2001   104     1897       31.82        7.61       39.43
 2001   104     1896       25.27        5.77       31.04
 2001   105     1896       17.34        3.80       21.13
 2001   105     1895       12.63        2.84       15.47
 2001   106     1895        8.41        1.81       10.22
 2001   106     1894        6.13        1.18        7.30
 2001   107     1894        3.95        0.65        4.60
 2001   107     1893        2.90        0.34        3.24
 2001   108     1893        1.78        0.06        1.84
 2001   108     1892        1.26        0.08        1.35
 2001   109     1892        0.70        0.00        0.70
 2001   109     1891        0.33        0.00        0.33
 2001   110+       .        0.06        0.00        0.06
 2002    0      2002   167246.00   176700.83   343946.83
 2002    0      2001   163792.83   172865.00   336657.83
 2002    1      2001   163480.17   172496.67   335976.83
 2002    1      2000   166848.89   174380.72   341229.61
 2002    2      2000   166753.89   174263.06   341016.95
 2002    2      1999   166812.86   173462.41   340275.28
 2002    3      1999   166754.20   173385.75   340139.94
 2002    3      1998   168150.84   174470.93   342621.76
 2002    4      1998   168114.51   174420.59   342535.10
 2002    4      1997   169568.73   175760.18   345328.91
 2002    5      1997   169539.40   175721.52   345260.91
 2002    5      1996   169841.13   175902.55   345743.69
 2002    6      1996   169811.80   175868.22   345680.02
 2002    6      1995   169941.92   175929.78   345871.70
 2002    7      1995   169914.25   175897.45   345811.70
 2002    7      1994   170392.50   176349.55   346742.06
 2002    8      1994   170369.17   176319.22   346688.39
 2002    8      1993   170142.82   176052.30   346195.12
 2002    9      1993   170120.82   176018.63   346139.45
 2002    9      1992   169892.46   175764.84   345657.30
 2002   10      1992   169869.13   175732.51   345601.64
 2002   10      1991   169498.40   175325.41   344823.81
 2002   11      1991   169474.74   175295.08   344769.81
 2002   11      1990   168957.85   174626.41   343584.26
 2002   12      1990   168932.52   174594.08   343526.59
 2002   12      1989   168311.63   173839.84   342151.47
 2002   13      1989   168284.63   173797.84   342082.47
 2002   13      1988   166761.75   172151.74   338913.49
 2002   14      1988   166729.09   172094.74   338823.83
 2002   14      1987   164973.05   170167.90   335140.95
 2002   15      1987   164934.05   170095.90   335029.95
 2002   15      1986   163085.42   168043.43   331128.84
 2002   16      1986   163043.42   167952.43   330995.84
 2002   16      1985   160948.91   165655.55   326604.46
 2002   17      1985   160900.58   165538.22   326438.80
 2002   17      1984   159318.22   163739.23   323057.44
 2002   18      1984   159268.88   163593.23   322862.11
 2002   18      1983   159543.05   163614.38   323157.43
 2002   19      1983   159494.72   163453.71   322948.43
 2002   19      1982   161504.43   165216.09   326720.52
 2002   20      1982   161452.76   165041.76   326494.52
 2002   20      1981   163891.08   167208.10   331099.18
 2002   21      1981   163838.08   167033.10   330871.18
 2002   21      1980   166174.50   169109.12   335283.63
 2002   22      1980   166121.84   168933.46   335055.29
 2002   22      1979   167472.17   170011.52   337483.68
 2002   23      1979   167417.83   169829.52   337247.35
 2002   23      1978   165877.05   168089.13   333966.18
 2002   24      1978   165819.05   167916.13   333735.18
 2002   24      1977   161250.54   163190.53   324441.07
 2002   25      1977   161190.21   163016.19   324206.40
 2002   25      1976   155478.92   157144.04   312622.96
 2002   26      1976   155421.92   156974.37   312396.30
 2002   26      1975   149730.79   151132.16   300862.95
 2002   27      1975   149675.13   150976.16   300651.29
 2002   27      1974   144106.45   145252.09   289358.55
 2002   28      1974   144047.12   145104.76   289151.88
 2002   28      1973   139165.12   140099.12   279264.24
 2002   29      1973   139100.12   139950.79   279050.91
 2002   29      1972   135091.95   135863.70   270955.65
 2002   30      1972   135019.28   135703.70   270722.98
 2002   30      1971   131327.29   131939.95   263267.24
 2002   31      1971   131254.96   131779.28   263034.24
 2002   31      1970   127446.88   127880.58   255327.46
 2002   32      1970   127378.22   127725.91   255104.13
 2002   32      1969   123897.33   124137.82   248035.14
 2002   33      1969   123827.99   123984.82   247812.81
 2002   33      1968   121289.31   121348.16   242637.47
 2002   34      1968   121211.31   121190.82   242402.13
 2002   34      1967   119646.83   119509.46   239156.30
 2002   35      1967   119567.50   119349.13   238916.63
 2002   35      1966   118475.00   118101.25   236576.25
 2002   36      1966   118391.00   117944.92   236335.92
 2002   36      1965   117438.28   116885.23   234323.51
 2002   37      1965   117346.61   116724.56   234071.17
 2002   37      1964   116533.49   115677.87   232211.36
 2002   38      1964   116435.16   115506.87   231942.02
 2002   38      1963   115623.46   114112.11   229735.57
 2002   39      1963   115512.13   113935.44   229447.57
 2002   39      1962   114674.46   112160.12   226834.57
 2002   40      1962   114556.12   111963.12   226519.24
 2002   40      1961   113755.84   110107.43   223863.27
 2002   41      1961   113636.84   109895.09   223531.93
 2002   41      1960   112924.63   108152.89   221077.52
 2002   42      1960   112800.30   107932.55   220732.85
 2002   42      1959   112081.52   106338.27   218419.79
 2002   43      1959   111939.19   106094.27   218033.45
 2002   43      1958   111140.86   104904.92   216045.78
 2002   44      1958   110982.86   104642.92   215625.78
 2002   44      1957   110074.66   103837.52   213912.17
 2002   45      1957   109911.66   103544.18   213455.84
 2002   45      1956   108931.59   102872.12   211803.71
 2002   46      1956   108766.26   102558.79   211325.04
 2002   46      1955   107740.20   101898.32   209638.52
 2002   47      1955   107566.53   101576.98   209143.52
 2002   47      1954   106391.30   100724.90   207116.20
 2002   48      1954   106192.30   100372.56   206564.87
 2002   48      1953   104670.75    99061.88   203732.64
 2002   49      1953   104449.09    98662.22   203111.30
 2002   49      1952   102574.32    96872.14   199446.47
 2002   50      1952   102334.99    96418.81   198753.80
 2002   50      1951   100294.09    94437.12   194731.21
 2002   51      1951   100033.42    93948.12   193981.55
 2002   51      1950    97988.13    92034.95   190023.08
 2002   52      1950    97703.80    91518.62   189222.42
 2002   52      1949    95578.84    89551.37   185130.21
 2002   53      1949    95276.51    89006.37   184282.88
 2002   53      1948    93022.87    86961.76   179984.63
 2002   54      1948    92716.54    86376.10   179092.63
 2002   54      1947    90385.41    84317.45   174702.85
 2002   55      1947    90064.74    83679.78   173744.52
 2002   55      1946    87714.44    81611.23   169325.67
 2002   56      1946    87378.11    80948.23   168326.34
 2002   56      1945    85012.59    78862.31   163874.90
 2002   57      1945    84661.59    78176.31   162837.90
 2002   57      1944    82403.59    76141.72   158545.31
 2002   58      1944    82037.92    75424.39   157462.31
 2002   58      1943    80062.88    73509.52   153572.40
 2002   59      1943    79676.88    72760.52   152437.40
 2002   59      1942    78006.78    70954.72   148961.49
 2002   60      1942    77606.45    70150.05   147756.49
 2002   60      1941    76086.38    68371.48   144457.87
 2002   61      1941    75669.72    67550.81   143220.53
 2002   61      1940    74173.52    65814.60   139988.13
 2002   62      1940    73721.19    64946.60   138667.79
 2002   62      1939    72410.02    63350.58   135760.60
 2002   63      1939    71929.02    62419.58   134348.60
 2002   63      1938    70897.83    61174.17   132072.01
 2002   64      1938    70401.16    60213.51   130614.67
 2002   64      1937    69622.03    59203.98   128826.01
 2002   65      1937    69104.03    58190.65   127294.68
 2002   65      1936    68437.71    57276.11   125713.82
 2002   66      1936    67885.71    56230.77   124116.48
 2002   66      1935    67216.62    55355.75   122572.37
 2002   67      1935    66626.28    54275.09   120901.37
 2002   67      1934    66042.28    53457.75   119500.03
 2002   68      1934    65406.94    52331.42   117738.36
 2002   68      1933    64823.19    51499.53   116322.71
 2002   69      1933    64123.19    50326.19   114449.38
 2002   69      1932    63551.51    49517.93   113069.44
 2002   70      1932    62792.51    48244.93   111037.44
 2002   70      1931    62191.62    47468.70   109660.31
 2002   71      1931    61369.95    46118.36   107488.31
 2002   71      1930    60653.79    45415.83   106069.62
 2002   72      1930    59764.79    44037.83   103802.62
 2002   72      1929    58982.35    43254.21   102236.56
 2002   73      1929    58039.02    41838.87    99877.89
 2002   73      1928    57084.71    40981.99    98066.70
 2002   74      1928    56072.38    39550.65    95623.03
 2002   74      1927    54912.81    38524.96    93437.77
 2002   75      1927    53838.15    37073.29    90911.44
 2002   75      1926    52467.99    35849.70    88317.69
 2002   76      1926    51359.66    34398.03    85757.69
 2002   76      1925    49684.20    32949.60    82633.79
 2002   77      1925    48532.20    31522.60    80054.79
 2002   77      1924    46525.83    29856.48    76382.30
 2002   78      1924    45285.16    28410.14    73695.30
 2002   78      1923    42962.81    26462.05    69424.86
 2002   79      1923    41660.48    25012.71    66673.19
 2002   79      1922    38978.83    22821.82    61800.65
 2002   80      1922    33906.37    20668.79    54575.16
 2002   80      1921    32989.87    19788.53    52778.40
 2002   81      1921    31595.20    18452.87    50048.07
 2002   81      1920    30685.74    17531.77    48217.52
 2002   82      1920    29268.74    16269.11    45537.85
 2002   82      1919    27595.42    14917.93    42513.35
 2002   83      1919    26165.42    13765.93    39931.35
 2002   83      1918    24287.47    12546.99    36834.45
 2002   84      1918    22915.13    11512.32    34427.45
 2002   84      1917    21916.30    10703.90    32620.19
 2002   85      1917    20568.29     9737.23    30305.53
 2002   85      1916    20102.46     9273.59    29376.05
 2002   86      1916    18728.79     8355.59    27084.38
 2002   86      1915    18457.01     8118.87    26575.88
 2002   87      1915    17076.35     7253.87    24330.21
 2002   87      1914    16581.71     6984.10    23565.81
 2002   88      1914    15212.05     6187.43    21399.47
 2002   88      1913    14312.73     5788.02    20100.75
 2002   89      1913    12996.06     5087.02    18083.08
 2002   89      1912    11916.72     4685.92    16602.63
 2002   90      1912    10681.05     4053.92    14734.97
 2002   90      1911     9556.60     3604.36    13160.95
 2002   91      1911     8485.60     3082.02    11567.62
 2002   91      1910     7569.14     2665.58    10234.73
 2002   92      1910     6645.81     2258.58     8904.39
 2002   92      1909     5779.18     1960.02     7739.20
 2002   93      1909     4997.18     1628.69     6625.87
 2002   93      1908     4273.69     1439.37     5713.05
 2002   94      1908     3648.69     1180.03     4828.72
 2002   94      1907     3180.02      972.27     4152.28
 2002   95      1907     2684.02      787.27     3471.28
 2002   95      1906     2221.19      656.36     2877.54
 2002   96      1906     1850.85      522.69     2373.54
 2002   96      1905     1516.93      467.34     1984.27
 2002   97      1905     1238.60      367.01     1605.61
 2002   97      1904     1085.02      321.00     1406.03
 2002   98      1904      877.36      248.00     1125.36
 2002   98      1903      714.32      193.56      907.87
 2002   99      1903      562.65      146.56      709.21
 2002   99      1902      435.25      112.21      547.46
 2002   100     1902      335.04       84.25      419.29
 2002   100     1901      264.91       68.24      333.15
 2002   101     1901      199.46       50.28      249.73
 2002   101     1900      169.93       42.23      212.16
 2002   102     1900      125.44       30.63      156.07
 2002   102     1899       88.49       21.16      109.65
 2002   103     1899       64.03       15.13       79.16
 2002   103     1898       44.95       11.03       55.98
 2002   104     1898       31.84        7.76       39.60
 2002   104     1897       26.56        6.29       32.86
 2002   105     1897       18.39        4.33       22.72
 2002   105     1896       14.31        3.07       17.38
 2002   106     1896        9.68        2.00       11.68
 2002   106     1895        6.83        1.44        8.26
 2002   107     1895        4.45        0.90        5.35
 2002   107     1894        3.14        0.46        3.60
 2002   108     1894        1.94        0.20        2.14
 2002   108     1893        1.37        0.00        1.37
 2002   109     1893        0.77        0.00        0.77
 2002   109     1892        0.49        0.00        0.49
 2002   110+       .        0.21        0.00        0.21
 2003    0      2003   168061.67   177593.17   345654.83
 2003    0      2002   166384.67   175608.17   341992.83
 2003    1      2002   166073.33   175256.50   341329.83
 2003    1      2001   163420.17   172427.33   335847.50
 2003    2      2001   163329.83   172324.00   335653.83
 2003    2      2000   166716.39   174214.72   340931.11
 2003    3      2000   166658.39   174141.06   340799.45
 2003    3      1999   166730.70   173354.75   340085.44
 2003    4      1999   166688.70   173302.08   339990.78
 2003    4      1998   168098.01   174398.26   342496.26
 2003    5      1998   168066.67   174355.93   342422.60
 2003    5      1997   169524.90   175702.52   345227.41
 2003    6      1997   169499.23   175665.85   345165.08
 2003    6      1996   169798.30   175851.39   345649.69
 2003    7      1996   169773.30   175818.05   345591.35
 2003    7      1995   169900.92   175880.95   345781.86
 2003    8      1995   169878.58   175846.95   345725.53
 2003    8      1994   170359.17   176303.39   346662.56
 2003    9      1994   170338.84   176272.72   346611.56
 2003    9      1993   170109.82   176001.97   346111.78
 2003   10      1993   170087.48   175970.97   346058.45
 2003   10      1992   169857.29   175717.01   345574.30
 2003   11      1992   169834.96   175685.68   345520.64
 2003   11      1991   169463.74   175279.58   344743.31
 2003   12      1991   169439.40   175246.58   344685.98
 2003   12      1990   168918.85   174576.58   343495.43
 2003   13      1990   168892.18   174540.58   343432.76
 2003   13      1989   168271.13   173776.17   342047.31
 2003   14      1989   168240.80   173732.84   341973.64
 2003   14      1988   166711.25   172066.24   338777.49
 2003   15      1988   166669.59   172002.58   338672.16
 2003   15      1987   164911.88   170056.57   334968.45
 2003   16      1987   164864.55   169967.23   334831.78
 2003   16      1986   163020.92   167901.59   330922.51
 2003   17      1986   162972.25   167792.59   330764.84
 2003   17      1985   160874.41   165476.05   326350.46
 2003   18      1985   160826.08   165347.05   326173.13
 2003   18      1984   159245.72   163518.56   322764.28
 2003   19      1984   159199.72   163377.89   322577.61
 2003   19      1983   159470.55   163378.21   322848.77
 2003   20      1983   159419.22   163231.21   322650.43
 2003   20      1982   161425.59   164956.92   326382.52
 2003   21      1982   161370.26   164800.26   326170.52
 2003   21      1981   163811.08   166952.60   330763.68
 2003   22      1981   163758.42   166803.93   330562.34
 2003   22      1980   166096.00   168851.46   334947.46
 2003   23      1980   166044.67   168701.46   334746.13
 2003   23      1979   167390.83   169745.02   337135.85
 2003   24      1979   167335.17   169587.35   336922.52
 2003   24      1978   165789.38   167834.80   333624.18
 2003   25      1978   165728.72   167670.80   333399.51
 2003   25      1977   161159.38   162928.53   324087.90
 2003   26      1977   161100.38   162774.19   323874.57
 2003   26      1976   155394.76   156899.04   312293.80
 2003   27      1976   155338.76   156759.71   312098.46
 2003   27      1975   149646.79   150903.16   300549.95
 2003   28      1975   149584.79   150762.16   300346.95
 2003   28      1974   144015.29   145033.26   289048.55
 2003   29      1974   143950.62   144888.26   288838.88
 2003   29      1973   139067.12   139875.79   278942.91
 2003   30      1973   139001.12   139724.79   278725.91
