ARG,  Deaths (Lexis triangle)	Last modified: 04 ago. 2019; MPv5 (May07)

 Year   Age   Cohort      Female        Male       Total
 2002    0      2001      730.00      843.00     1573.00
 2002    1      2001      208.00      262.00      470.00
 2002    1      2000      148.00      172.00      320.00
 2002    2      2000      137.00      181.00      318.00
 2002    2      1999      100.00      127.00      227.00
 2002    3      1999       76.00      103.00      179.00
 2002    3      1998       58.00       75.00      133.00
 2002    4      1998       51.00       76.00      127.00
 2002    4      1997       39.00       58.00       97.00
 2002    5      1997       49.00       58.00      107.00
 2002    5      1996       40.00       47.00       87.00
 2002    6      1996       48.00       56.00      104.00
 2002    6      1995       39.00       47.00       86.00
 2002    7      1995       44.00       50.00       94.00
 2002    7      1994       37.00       43.00       80.00
 2002    8      1994       33.00       48.00       81.00
 2002    8      1993       29.00       43.00       72.00
 2002    9      1993       37.00       58.00       95.00
 2002    9      1992       33.00       53.00       86.00
 2002   10      1992       37.00       44.00       81.00
 2002   10      1991       34.00       42.00       76.00
 2002   11      1991       37.00       49.00       86.00
 2002   11      1990       34.00       47.00       81.00
 2002   12      1990       42.00       50.00       92.00
 2002   12      1989       37.00       49.00       86.00
 2002   13      1989       44.00       77.00      121.00
 2002   13      1988       41.00       77.00      118.00
 2002   14      1988       57.00       94.00      151.00
 2002   14      1987       53.00       94.00      147.00
 2002   15      1987       64.00      122.00      186.00
 2002   15      1986       59.00      122.00      181.00
 2002   16      1986       67.00      151.00      218.00
 2002   16      1985       61.00      150.00      211.00
 2002   17      1985       84.00      202.00      286.00
 2002   17      1984       77.00      200.00      277.00
 2002   18      1984       71.00      238.00      309.00
 2002   18      1983       67.00      232.00      299.00
 2002   19      1983       78.00      250.00      328.00
 2002   19      1982       74.00      241.00      315.00
 2002   20      1982       81.00      282.00      363.00
 2002   20      1981       77.00      269.00      346.00
 2002   21      1981       82.00      256.00      338.00
 2002   21      1980       77.00      238.00      315.00
 2002   22      1980       81.00      289.00      370.00
 2002   22      1979       77.00      267.00      344.00
 2002   23      1979       86.00      279.00      365.00
 2002   23      1978       82.00      257.00      339.00
 2002   24      1978       92.00      262.00      354.00
 2002   24      1977       86.00      240.00      326.00
 2002   25      1977       95.00      283.00      378.00
 2002   25      1976       89.00      258.00      347.00
 2002   26      1976       82.00      251.00      333.00
 2002   26      1975       77.00      228.00      305.00
 2002   27      1975       90.00      240.00      330.00
 2002   27      1974       84.00      220.00      304.00
 2002   28      1974       94.00      222.00      316.00
 2002   28      1973       87.00      205.00      292.00
 2002   29      1973      108.00      240.00      348.00
 2002   29      1972       99.00      220.00      319.00
 2002   30      1972      119.00      260.00      379.00
 2002   30      1971      110.00      239.00      349.00
 2002   31      1971      107.00      243.00      350.00
 2002   31      1970      100.00      225.00      325.00
 2002   32      1970      106.00      239.00      345.00
 2002   32      1969       99.00      222.00      321.00
 2002   33      1969      109.00      237.00      346.00
 2002   33      1968      102.00      221.00      323.00
 2002   34      1968      132.00      251.00      383.00
 2002   34      1967      125.00      235.00      360.00
 2002   35      1967      113.00      246.00      359.00
 2002   35      1966      106.00      232.00      338.00
 2002   36      1966      146.00      237.00      383.00
 2002   36      1965      137.00      223.00      360.00
 2002   37      1965      138.00      259.00      397.00
 2002   37      1964      130.00      245.00      375.00
 2002   38      1964      165.00      268.00      433.00
 2002   38      1963      155.00      255.00      410.00
 2002   39      1963      179.00      275.00      454.00
 2002   39      1962      168.00      262.00      430.00
 2002   40      1962      187.00      329.00      516.00
 2002   40      1961      174.00      314.00      488.00
 2002   41      1961      183.00      323.00      506.00
 2002   41      1960      170.00      308.00      478.00
 2002   42      1960      203.00      353.00      556.00
 2002   42      1959      189.00      336.00      525.00
 2002   43      1959      238.00      396.00      634.00
 2002   43      1958      223.00      376.00      599.00
 2002   44      1958      251.00      410.00      661.00
 2002   44      1957      234.00      389.00      623.00
 2002   45      1957      255.00      491.00      746.00
 2002   45      1956      240.00      465.00      705.00
 2002   46      1956      256.00      475.00      731.00
 2002   46      1955      243.00      447.00      690.00
 2002   47      1955      278.00      517.00      795.00
 2002   47      1954      265.00      485.00      750.00
 2002   48      1954      332.00      572.00      904.00
 2002   48      1953      317.00      535.00      852.00
 2002   49      1953      348.00      664.00     1012.00
 2002   49      1952      334.00      617.00      951.00
 2002   50      1952      384.00      743.00     1127.00
 2002   50      1951      369.00      689.00     1058.00
 2002   51      1951      413.00      778.00     1191.00
 2002   51      1950      395.00      719.00     1114.00
 2002   52      1950      458.00      830.00     1288.00
 2002   52      1949      439.00      765.00     1204.00
 2002   53      1949      468.00      870.00     1338.00
 2002   53      1948      447.00      800.00     1247.00
 2002   54      1948      472.00      957.00     1429.00
 2002   54      1947      449.00      878.00     1327.00
 2002   55      1947      513.00     1035.00     1548.00
 2002   55      1946      486.00      950.00     1436.00
 2002   56      1946      523.00     1039.00     1562.00
 2002   56      1945      493.00      954.00     1447.00
 2002   57      1945      560.00     1104.00     1664.00
 2002   57      1944      525.00     1014.00     1539.00
 2002   58      1944      572.00     1138.00     1710.00
 2002   58      1943      535.00     1045.00     1580.00
 2002   59      1943      623.00     1202.00     1825.00
 2002   59      1942      580.00     1107.00     1687.00
 2002   60      1942      621.00     1307.00     1928.00
 2002   60      1941      579.00     1203.00     1782.00
 2002   61      1941      671.00     1259.00     1930.00
 2002   61      1940      624.00     1158.00     1782.00
 2002   62      1940      733.00     1446.00     2179.00
 2002   62      1939      682.00     1325.00     2007.00
 2002   63      1939      761.00     1468.00     2229.00
 2002   63      1938      704.00     1342.00     2046.00
 2002   64      1938      786.00     1540.00     2326.00
 2002   64      1937      727.00     1401.00     2128.00
 2002   65      1937      827.00     1639.00     2466.00
 2002   65      1936      765.00     1482.00     2247.00
 2002   66      1936      891.00     1654.00     2545.00
 2002   66      1935      824.00     1489.00     2313.00
 2002   67      1935      947.00     1753.00     2700.00
 2002   67      1934      875.00     1571.00     2446.00
 2002   68      1934     1031.00     1808.00     2839.00
 2002   68      1933      951.00     1611.00     2562.00
 2002   69      1933     1149.00     1909.00     3058.00
 2002   69      1932     1060.00     1692.00     2752.00
 2002   70      1932     1217.00     2127.00     3344.00
 2002   70      1931     1121.00     1880.00     3001.00
 2002   71      1931     1344.00     2171.00     3515.00
 2002   71      1930     1236.00     1911.00     3147.00
 2002   72      1930     1431.00     2223.00     3654.00
 2002   72      1929     1311.00     1953.00     3264.00
 2002   73      1929     1519.00     2293.00     3812.00
 2002   73      1928     1392.00     2013.00     3405.00
 2002   74      1928     1645.00     2281.00     3926.00
 2002   74      1927     1504.00     2007.00     3511.00
 2002   75      1927     1720.00     2348.00     4068.00
 2002   75      1926     1567.00     2067.00     3634.00
 2002   76      1926     1758.00     2288.00     4046.00
 2002   76      1925     1596.00     2012.00     3608.00
 2002   77      1925     1860.00     2269.00     4129.00
 2002   77      1924     1686.00     1998.00     3684.00
 2002   78      1924     2036.00     2341.00     4377.00
 2002   78      1923     1837.00     2057.00     3894.00
 2002   79      1923     2070.00     2291.00     4361.00
 2002   79      1922     1856.00     2001.00     3857.00
 2002   80      1922     2209.00     2197.00     4406.00
 2002   80      1921     1967.00     1904.00     3871.00
 2002   81      1921     2217.00     2103.00     4320.00
 2002   81      1920     1958.00     1807.00     3765.00
 2002   82      1920     2293.00     1981.00     4274.00
 2002   82      1919     2013.00     1689.00     3702.00
 2002   83      1919     2277.00     1767.00     4044.00
 2002   83      1918     1986.00     1493.00     3479.00
 2002   84      1918     2131.00     1611.00     3742.00
 2002   84      1917     1845.00     1348.00     3193.00
 2002   85      1917     2199.00     1552.00     3751.00
 2002   85      1916     1882.00     1281.00     3163.00
 2002   86      1916     2239.00     1473.00     3712.00
 2002   86      1915     1895.00     1196.00     3091.00
 2002   87      1915     2247.00     1399.00     3646.00
 2002   87      1914     1877.00     1119.00     2996.00
 2002   88      1914     2232.00     1271.00     3503.00
 2002   88      1913     1840.00     1004.00     2844.00
 2002   89      1913     2110.00     1099.00     3209.00
 2002   89      1912     1712.00      856.00     2568.00
 2002   90      1912     1995.00     1040.00     3035.00
 2002   90      1911     1598.00      803.00     2401.00
 2002   91      1911     1615.00      764.00     2379.00
 2002   91      1910     1277.00      586.00     1863.00
 2002   92      1910     1493.00      635.00     2128.00
 2002   92      1909     1164.00      485.00     1649.00
 2002   93      1909     1182.00      509.00     1691.00
 2002   93      1908      907.00      389.00     1296.00
 2002   94      1908      968.00      389.00     1357.00
 2002   94      1907      733.00      297.00     1030.00
 2002   95      1907      755.00      258.00     1013.00
 2002   95      1906      564.00      198.00      762.00
 2002   96      1906      547.00      203.00      750.00
 2002   96      1905      403.00      156.00      559.00
 2002   97      1905      432.00      145.00      577.00
 2002   97      1904      313.00      113.00      426.00
 2002   98      1904      310.00      106.00      416.00
 2002   98      1903      222.00       83.00      305.00
 2002   99      1903      233.00       58.00      291.00
 2002   99      1902      164.00       46.00      210.00
 2002  100      1902      136.63       37.89      174.52
 2002  100      1901      109.14       30.24      139.38
 2002  101      1901       87.21       23.67      110.88
 2002  101      1900       74.79       19.65       94.44
 2002  102      1900       58.69       15.14       73.83
 2002  102      1899       41.45       10.29       51.74
 2002  103      1899       31.94        7.81       39.75
 2002  103      1898       22.38        5.62       28.00
 2002  104      1898       16.95        4.20       21.15
 2002  104      1897       14.05        3.40       17.45
 2002  105      1897       10.46        2.50       12.96
 2002  105      1896        8.02        1.85        9.87
 2002  106      1896        5.87        1.35        7.22
 2002  106      1895        4.16        0.94        5.10
 2002  107      1895        3.00        0.67        3.67
 2002  107      1894        2.10        0.47        2.57
 2002  108      1894        1.49        0.33        1.82
 2002  108      1893        1.06        0.00        1.06
 2002  109      1893        0.74        0.00        0.74
 2002  109      1892        0.52        0.00        0.52
 2002  110+        .        0.36        0.00        0.36
 2003    0      2003     4384.00     5578.00     9962.00
 2003    0      2002      719.00      821.00     1540.00
 2003    1      2002      215.00      234.00      449.00
 2003    1      2001      152.00      154.00      306.00
 2003    2      2001      119.00      156.00      275.00
 2003    2      2000       88.00      109.00      197.00
 2003    3      2000       86.00      112.00      198.00
 2003    3      1999       65.00       83.00      148.00
 2003    4      1999       61.00       75.00      136.00
 2003    4      1998       48.00       58.00      106.00
 2003    5      1998       46.00       69.00      115.00
 2003    5      1997       38.00       56.00       94.00
 2003    6      1997       39.00       54.00       93.00
 2003    6      1996       33.00       45.00       78.00
 2003    7      1996       42.00       55.00       97.00
 2003    7      1995       36.00       49.00       85.00
 2003    8      1995       31.00       53.00       84.00
 2003    8      1994       27.00       47.00       74.00
 2003    9      1994       34.00       45.00       79.00
 2003    9      1993       29.00       42.00       71.00
 2003   10      1993       38.00       51.00       89.00
 2003   10      1992       34.00       49.00       83.00
 2003   11      1992       33.00       45.00       78.00
 2003   11      1991       29.00       44.00       73.00
 2003   12      1991       44.00       55.00       99.00
 2003   12      1990       40.00       55.00       95.00
 2003   13      1990       40.00       53.00       93.00
 2003   13      1989       37.00       53.00       90.00
 2003   14      1989       54.00       77.00      131.00
 2003   14      1988       50.00       77.00      127.00
 2003   15      1988       75.00      114.00      189.00
 2003   15      1987       69.00      114.00      183.00
 2003   16      1987       73.00      154.00      227.00
 2003   16      1986       68.00      154.00      222.00
 2003   17      1986       78.00      173.00      251.00
 2003   17      1985       73.00      171.00      244.00
 2003   18      1985       72.00      216.00      288.00
 2003   18      1984       68.00      210.00      278.00
 2003   19      1984       70.00      212.00      282.00
 2003   19      1983       67.00      203.00      270.00
 2003   20      1983       87.00      238.00      325.00
 2003   20      1982       82.00      227.00      309.00
 2003   21      1982       84.00      243.00      327.00
 2003   21      1981       80.00      227.00      307.00
 2003   22      1981       78.00      219.00      297.00
 2003   22      1980       74.00      203.00      277.00
 2003   23      1980       80.00      247.00      327.00
 2003   23      1979       76.00      228.00      304.00
 2003   24      1979       91.00      245.00      336.00
 2003   24      1978       86.00      226.00      312.00
 2003   25      1978       96.00      266.00      362.00
 2003   25      1977       90.00      243.00      333.00
 2003   26      1977       87.00      220.00      307.00
 2003   26      1976       81.00      201.00      282.00
 2003   27      1976       87.00      217.00      304.00
 2003   27      1975       80.00      198.00      278.00
 2003   28      1975      106.00      225.00      331.00
 2003   28      1974       97.00      207.00      304.00
 2003   29      1974       97.00      228.00      325.00
 2003   29      1973       90.00      210.00      300.00
 2003   30      1973      108.00      243.00      351.00
 2003   30      1972      100.00      225.00      325.00
 2003   31      1972      111.00      225.00      336.00
 2003   31      1971      104.00      209.00      313.00
 2003   32      1971      120.00      229.00      349.00
 2003   32      1970      112.00      214.00      326.00
 2003   33      1970      121.00      233.00      354.00
 2003   33      1969      113.00      217.00      330.00
 2003   34      1969      130.00      238.00      368.00
 2003   34      1968      123.00      224.00      347.00
 2003   35      1968      129.00      259.00      388.00
 2003   35      1967      122.00      244.00      366.00
 2003   36      1967      126.00      240.00      366.00
 2003   36      1966      118.00      227.00      345.00
 2003   37      1966      128.00      242.00      370.00
 2003   37      1965      120.00      229.00      349.00
 2003   38      1965      156.00      272.00      428.00
 2003   38      1964      147.00      259.00      406.00
 2003   39      1964      175.00      277.00      452.00
 2003   39      1963      163.00      263.00      426.00
 2003   40      1963      184.00      339.00      523.00
 2003   40      1962      171.00      322.00      493.00
 2003   41      1962      184.00      315.00      499.00
 2003   41      1961      172.00      300.00      472.00
 2003   42      1961      201.00      362.00      563.00
 2003   42      1960      188.00      346.00      534.00
 2003   43      1960      235.00      361.00      596.00
 2003   43      1959      219.00      344.00      563.00
 2003   44      1959      267.00      366.00      633.00
 2003   44      1958      249.00      349.00      598.00
 2003   45      1958      268.00      451.00      719.00
 2003   45      1957      252.00      428.00      680.00
 2003   46      1957      306.00      521.00      827.00
 2003   46      1956      289.00      491.00      780.00
 2003   47      1956      291.00      537.00      828.00
 2003   47      1955      277.00      503.00      780.00
 2003   48      1955      326.00      550.00      876.00
 2003   48      1954      312.00      513.00      825.00
 2003   49      1954      375.00      637.00     1012.00
 2003   49      1953      359.00      592.00      951.00
 2003   50      1953      392.00      738.00     1130.00
 2003   50      1952      376.00      684.00     1060.00
 2003   51      1952      404.00      732.00     1136.00
 2003   51      1951      388.00      677.00     1065.00
 2003   52      1951      455.00      859.00     1314.00
 2003   52      1950      436.00      792.00     1228.00
 2003   53      1950      512.00      868.00     1380.00
 2003   53      1949      490.00      798.00     1288.00
 2003   54      1949      510.00      929.00     1439.00
 2003   54      1948      486.00      852.00     1338.00
 2003   55      1948      524.00      974.00     1498.00
 2003   55      1947      498.00      895.00     1393.00
 2003   56      1947      570.00     1077.00     1647.00
 2003   56      1946      537.00      989.00     1526.00
 2003   57      1946      554.00     1088.00     1642.00
 2003   57      1945      520.00      998.00     1518.00
 2003   58      1945      645.00     1235.00     1880.00
 2003   58      1944      605.00     1135.00     1740.00
 2003   59      1944      640.00     1193.00     1833.00
 2003   59      1943      599.00     1099.00     1698.00
 2003   60      1943      638.00     1310.00     1948.00
 2003   60      1942      595.00     1207.00     1802.00
 2003   61      1942      664.00     1289.00     1953.00
 2003   61      1941      618.00     1184.00     1802.00
 2003   62      1941      670.00     1436.00     2106.00
 2003   62      1940      623.00     1316.00     1939.00
 2003   63      1940      793.00     1516.00     2309.00
 2003   63      1939      735.00     1385.00     2120.00
 2003   64      1939      804.00     1546.00     2350.00
 2003   64      1938      744.00     1408.00     2152.00
 2003   65      1938      858.00     1626.00     2484.00
 2003   65      1937      793.00     1471.00     2264.00
 2003   66      1937      926.00     1662.00     2588.00
 2003   66      1936      855.00     1496.00     2351.00
 2003   67      1936      956.00     1740.00     2696.00
 2003   67      1935      883.00     1559.00     2442.00
 2003   68      1935     1079.00     1922.00     3001.00
 2003   68      1934      997.00     1712.00     2709.00
 2003   69      1934     1085.00     1868.00     2953.00
 2003   69      1933     1002.00     1658.00     2660.00
 2003   70      1933     1246.00     2141.00     3387.00
 2003   70      1932     1149.00     1892.00     3041.00
 2003   71      1932     1324.00     2138.00     3462.00
 2003   71      1931     1218.00     1884.00     3102.00
 2003   72      1931     1432.00     2256.00     3688.00
 2003   72      1930     1315.00     1981.00     3296.00
 2003   73      1930     1613.00     2382.00     3995.00
 2003   73      1929     1477.00     2093.00     3570.00
 2003   74      1929     1684.00     2364.00     4048.00
 2003   74      1928     1540.00     2081.00     3621.00
 2003   75      1928     1823.00     2479.00     4302.00
 2003   75      1927     1662.00     2181.00     3843.00
 2003   76      1927     1880.00     2390.00     4270.00
 2003   76      1926     1710.00     2102.00     3812.00
 2003   77      1926     1993.00     2367.00     4360.00
 2003   77      1925     1807.00     2085.00     3892.00
 2003   78      1925     2072.00     2481.00     4553.00
 2003   78      1924     1871.00     2180.00     4051.00
 2003   79      1924     2199.00     2391.00     4590.00
 2003   79      1923     1972.00     2089.00     4061.00
 2003   80      1923     2339.00     2421.00     4760.00
 2003   80      1922     2083.00     2098.00     4181.00
 2003   81      1922     2327.00     2275.00     4602.00
 2003   81      1921     2057.00     1956.00     4013.00
 2003   82      1921     2415.00     2123.00     4538.00
 2003   82      1920     2120.00     1811.00     3931.00
 2003   83      1920     2484.00     2016.00     4500.00
 2003   83      1919     2166.00     1702.00     3868.00
 2003   84      1919     2336.00     1796.00     4132.00
 2003   84      1918     2022.00     1503.00     3525.00
 2003   85      1918     2316.00     1660.00     3976.00
 2003   85      1917     1983.00     1370.00     3353.00
 2003   86      1917     2314.00     1480.00     3794.00
 2003   86      1916     1956.00     1200.00     3156.00
 2003   87      1916     2347.00     1425.00     3772.00
 2003   87      1915     1960.00     1140.00     3100.00
 2003   88      1915     2366.00     1359.00     3725.00
 2003   88      1914     1951.00     1074.00     3025.00
 2003   89      1914     2336.00     1251.00     3587.00
 2003   89      1913     1898.00      975.00     2873.00
 2003   90      1913     2126.00     1054.00     3180.00
 2003   90      1912     1701.00      813.00     2514.00
 2003   91      1912     1876.00      918.00     2794.00
 2003   91      1911     1481.00      705.00     2186.00
 2003   92      1911     1648.00      726.00     2374.00
 2003   92      1910     1284.00      556.00     1840.00
 2003   93      1910     1362.00      555.00     1917.00
 2003   93      1909     1046.00      423.00     1469.00
 2003   94      1909     1125.00      414.00     1539.00
 2003   94      1908      851.00      316.00     1167.00
 2003   95      1908      883.00      331.00     1214.00
 2003   95      1907      660.00      254.00      914.00
 2003   96      1907      718.00      213.00      931.00
 2003   96      1906      528.00      163.00      691.00
 2003   97      1906      471.00      152.00      623.00
 2003   97      1905      342.00      117.00      459.00
 2003   98      1905      348.00      121.00      469.00
 2003   98      1904      249.00       94.00      343.00
 2003   99      1904      302.00       89.00      391.00
 2003   99      1903      212.00       70.00      282.00
 2003  100      1903      163.02       41.35      204.37
 2003  100      1902      128.56       33.09      161.65
 2003  101      1902      102.89       26.04      128.93
 2003  101      1901       80.82       20.56      101.38
 2003  102      1901       63.49       15.93       79.42
 2003  102      1900       53.52       13.09       66.61
 2003  103      1900       41.28        9.98       51.26
 2003  103      1899       28.66        6.72       35.38
 2003  104      1899       21.71        5.05       26.76
 2003  104      1898       14.95        3.60       18.55
 2003  105      1898       11.13        2.66       13.79
 2003  105      1897        9.07        2.14       11.21
 2003  106      1897        6.64        1.56        8.20
 2003  106      1896        5.00        1.15        6.15
 2003  107      1896        3.60        0.83        4.43
 2003  107      1895        2.51        0.57        3.08
 2003  108      1895        1.78        0.41        2.19
 2003  108      1894        1.23        0.28        1.51
 2003  109      1894        0.86        0.00        0.86
 2003  109      1893        0.60        0.00        0.60
 2003  110+        .        0.70        0.00        0.70
 2004    0      2004     3999.00     5150.00     9149.00
 2004    0      2003      657.00      757.00     1414.00
 2004    1      2003      185.00      207.00      392.00
 2004    1      2002      130.00      136.00      266.00
 2004    2      2002      108.00      144.00      252.00
 2004    2      2001       79.00      100.00      179.00
 2004    3      2001       69.00      104.00      173.00
 2004    3      2000       53.00       76.00      129.00
 2004    4      2000       62.00       80.00      142.00
 2004    4      1999       49.00       61.00      110.00
 2004    5      1999       50.00       57.00      107.00
 2004    5      1998       41.00       45.00       86.00
 2004    6      1998       36.00       64.00      100.00
 2004    6      1997       29.00       54.00       83.00
 2004    7      1997       37.00       48.00       85.00
 2004    7      1996       31.00       41.00       72.00
 2004    8      1996       35.00       45.00       80.00
 2004    8      1995       29.00       40.00       69.00
 2004    9      1995       36.00       46.00       82.00
 2004    9      1994       32.00       42.00       74.00
 2004   10      1994       40.00       48.00       88.00
 2004   10      1993       36.00       45.00       81.00
 2004   11      1993       40.00       51.00       91.00
 2004   11      1992       35.00       48.00       83.00
 2004   12      1992       39.00       63.00      102.00
 2004   12      1991       35.00       62.00       97.00
 2004   13      1991       40.00       65.00      105.00
 2004   13      1990       36.00       65.00      101.00
 2004   14      1990       50.00       85.00      135.00
 2004   14      1989       46.00       85.00      131.00
 2004   15      1989       70.00      114.00      184.00
 2004   15      1988       64.00      114.00      178.00
 2004   16      1988       65.00      150.00      215.00
 2004   16      1987       59.00      149.00      208.00
 2004   17      1987       72.00      166.00      238.00
 2004   17      1986       67.00      164.00      231.00
 2004   18      1986       69.00      186.00      255.00
 2004   18      1985       65.00      180.00      245.00
 2004   19      1985       74.00      214.00      288.00
 2004   19      1984       69.00      206.00      275.00
 2004   20      1984       62.00      228.00      290.00
 2004   20      1983       59.00      218.00      277.00
 2004   21      1983       75.00      207.00      282.00
 2004   21      1982       72.00      194.00      266.00
 2004   22      1982       76.00      238.00      314.00
 2004   22      1981       73.00      220.00      293.00
 2004   23      1981       97.00      230.00      327.00
 2004   23      1980       91.00      212.00      303.00
 2004   24      1980       78.00      246.00      324.00
 2004   24      1979       74.00      226.00      300.00
 2004   25      1979       96.00      240.00      336.00
 2004   25      1978       89.00      219.00      308.00
 2004   26      1978       87.00      238.00      325.00
 2004   26      1977       82.00      218.00      300.00
 2004   27      1977       83.00      209.00      292.00
 2004   27      1976       76.00      191.00      267.00
 2004   28      1976       92.00      188.00      280.00
 2004   28      1975       85.00      173.00      258.00
 2004   29      1975      108.00      196.00      304.00
 2004   29      1974       99.00      181.00      280.00
 2004   30      1974      104.00      229.00      333.00
 2004   30      1973       96.00      212.00      308.00
 2004   31      1973      102.00      200.00      302.00
 2004   31      1972       95.00      185.00      280.00
 2004   32      1972      114.00      208.00      322.00
 2004   32      1971      106.00      194.00      300.00
 2004   33      1971      128.00      226.00      354.00
 2004   33      1970      119.00      211.00      330.00
 2004   34      1970      104.00      224.00      328.00
 2004   34      1969       97.00      210.00      307.00
 2004   35      1969      133.00      245.00      378.00
 2004   35      1968      124.00      231.00      355.00
 2004   36      1968      129.00      229.00      358.00
 2004   36      1967      121.00      216.00      337.00
 2004   37      1967      140.00      224.00      364.00
 2004   37      1966      131.00      211.00      342.00
 2004   38      1966      151.00      256.00      407.00
 2004   38      1965      141.00      242.00      383.00
 2004   39      1965      162.00      254.00      416.00
 2004   39      1964      151.00      241.00      392.00
 2004   40      1964      188.00      293.00      481.00
 2004   40      1963      175.00      280.00      455.00
 2004   41      1963      198.00      309.00      507.00
 2004   41      1962      184.00      295.00      479.00
 2004   42      1962      204.00      328.00      532.00
 2004   42      1961      190.00      313.00      503.00
 2004   43      1961      222.00      339.00      561.00
 2004   43      1960      208.00      323.00      531.00
 2004   44      1960      228.00      379.00      607.00
 2004   44      1959      213.00      360.00      573.00
 2004   45      1959      259.00      440.00      699.00
 2004   45      1958      243.00      418.00      661.00
 2004   46      1958      274.00      439.00      713.00
 2004   46      1957      260.00      413.00      673.00
 2004   47      1957      296.00      516.00      812.00
 2004   47      1956      281.00      485.00      766.00
 2004   48      1956      333.00      564.00      897.00
 2004   48      1955      319.00      527.00      846.00
 2004   49      1955      342.00      604.00      946.00
 2004   49      1954      328.00      563.00      891.00
 2004   50      1954      379.00      718.00     1097.00
 2004   50      1953      365.00      665.00     1030.00
 2004   51      1953      396.00      694.00     1090.00
 2004   51      1952      381.00      643.00     1024.00
 2004   52      1952      450.00      794.00     1244.00
 2004   52      1951      431.00      731.00     1162.00
 2004   53      1951      464.00      850.00     1314.00
 2004   53      1950      444.00      783.00     1227.00
 2004   54      1950      520.00      942.00     1462.00
 2004   54      1949      495.00      865.00     1360.00
 2004   55      1949      562.00      960.00     1522.00
 2004   55      1948      534.00      882.00     1416.00
 2004   56      1948      550.00     1034.00     1584.00
 2004   56      1947      518.00      949.00     1467.00
 2004   57      1947      567.00     1080.00     1647.00
 2004   57      1946      532.00      991.00     1523.00
 2004   58      1946      592.00     1150.00     1742.00
 2004   58      1945      554.00     1057.00     1611.00
 2004   59      1945      625.00     1210.00     1835.00
 2004   59      1944      584.00     1114.00     1698.00
 2004   60      1944      677.00     1330.00     2007.00
 2004   60      1943      632.00     1225.00     1857.00
 2004   61      1943      679.00     1205.00     1884.00
 2004   61      1942      632.00     1107.00     1739.00
 2004   62      1942      734.00     1373.00     2107.00
 2004   62      1941      681.00     1259.00     1940.00
 2004   63      1941      746.00     1414.00     2160.00
 2004   63      1940      692.00     1292.00     1984.00
 2004   64      1940      847.00     1535.00     2382.00
 2004   64      1939      785.00     1397.00     2182.00
 2004   65      1939      857.00     1598.00     2455.00
 2004   65      1938      793.00     1446.00     2239.00
 2004   66      1938      882.00     1558.00     2440.00
 2004   66      1937      815.00     1402.00     2217.00
 2004   67      1937      954.00     1661.00     2615.00
 2004   67      1936      881.00     1488.00     2369.00
 2004   68      1936      990.00     1761.00     2751.00
 2004   68      1935      913.00     1569.00     2482.00
 2004   69      1935     1126.00     1841.00     2967.00
 2004   69      1934     1038.00     1633.00     2671.00
 2004   70      1934     1214.00     1997.00     3211.00
 2004   70      1933     1118.00     1765.00     2883.00
 2004   71      1933     1240.00     2017.00     3257.00
 2004   71      1932     1140.00     1776.00     2916.00
 2004   72      1932     1404.00     2175.00     3579.00
 2004   72      1931     1288.00     1911.00     3199.00
 2004   73      1931     1456.00     2290.00     3746.00
 2004   73      1930     1334.00     2011.00     3345.00
 2004   74      1930     1695.00     2310.00     4005.00
 2004   74      1929     1549.00     2033.00     3582.00
 2004   75      1929     1758.00     2347.00     4105.00
 2004   75      1928     1602.00     2065.00     3667.00
 2004   76      1928     1841.00     2344.00     4185.00
 2004   76      1927     1674.00     2062.00     3736.00
 2004   77      1927     1952.00     2331.00     4283.00
 2004   77      1926     1769.00     2053.00     3822.00
 2004   78      1926     2024.00     2402.00     4426.00
 2004   78      1925     1826.00     2112.00     3938.00
 2004   79      1925     2172.00     2335.00     4507.00
 2004   79      1924     1947.00     2040.00     3987.00
 2004   80      1924     2409.00     2250.00     4659.00
 2004   80      1923     2145.00     1951.00     4096.00
 2004   81      1923     2342.00     2251.00     4593.00
 2004   81      1922     2069.00     1935.00     4004.00
 2004   82      1922     2467.00     2139.00     4606.00
 2004   82      1921     2167.00     1824.00     3991.00
 2004   83      1921     2440.00     2006.00     4446.00
 2004   83      1920     2128.00     1695.00     3823.00
 2004   84      1920     2502.00     1863.00     4365.00
 2004   84      1919     2166.00     1558.00     3724.00
 2004   85      1919     2335.00     1651.00     3986.00
 2004   85      1918     2000.00     1363.00     3363.00
 2004   86      1918     2316.00     1457.00     3773.00
 2004   86      1917     1960.00     1182.00     3142.00
 2004   87      1917     2264.00     1345.00     3609.00
 2004   87      1916     1892.00     1077.00     2969.00
 2004   88      1916     2325.00     1267.00     3592.00
 2004   88      1915     1917.00     1001.00     2918.00
 2004   89      1915     2237.00     1116.00     3353.00
 2004   89      1914     1817.00      870.00     2687.00
 2004   90      1914     2093.00     1060.00     3153.00
 2004   90      1913     1676.00      818.00     2494.00
 2004   91      1913     1880.00      862.00     2742.00
 2004   91      1912     1485.00      662.00     2147.00
 2004   92      1912     1630.00      720.00     2350.00
 2004   92      1911     1270.00      550.00     1820.00
 2004   93      1911     1412.00      573.00     1985.00
 2004   93      1910     1085.00      436.00     1521.00
 2004   94      1910     1140.00      418.00     1558.00
 2004   94      1909      865.00      320.00     1185.00
 2004   95      1909      909.00      329.00     1238.00
 2004   95      1908      680.00      253.00      933.00
